[BEGIN] 12/6/2019 3:55:47 PM
[ 1664.637045] $$$   hi_02_PhTable_AutoGen   $$$
[ 1687.559918] part2,217,1036,2057,1272,1443,813,575,261,239,126,119,55,40,8,3,1,0,0,0,0,
[ 1687.568189] part3,431,2346,1870,843,491,194,179,90,42,12,4,0,0,0,0,0,0,0,0,0,
[ 1687.575665] part4,1063,3408,2466,1388,664,333,180,90,36,19,6,2,1,1,0,0,0,0,0,0,
[ 1687.583311] part5,1511,5634,4982,2696,1421,657,310,152,86,49,31,13,2,1,0,0,0,0,1,0,
[ 1688.586530] part1,1358,4593,2898,1410,656,269,132,59,24,11,6,1,0,0,0,1,0,0,0,0,
[ 1688.594204] part2,4602,10173,5862,2941,1377,660,258,115,63,31,10,6,2,0,1,0,0,0,0,0,
[ 1688.602209] part3,3066,6438,3825,1978,990,466,231,93,53,15,18,4,2,1,0,0,0,0,0,0,
[ 1688.609942] part4,378,2363,3096,2315,1643,992,505,278,188,74,35,9,4,4,2,1,0,0,0,0,
[ 1688.617847] part5,94,856,1530,1104,747,379,247,116,75,30,16,6,1,2,0,1,0,0,0,0,
[ 1689.619904] part1,1786,5229,3161,1509,671,261,140,75,27,11,1,0,0,1,0,0,0,0,0,0,
[ 1689.627580] part2,5018,10552,5935,3063,1462,658,281,110,60,26,11,10,3,0,1,0,0,0,0,0,
[ 1689.635672] part3,3193,6528,3913,2024,998,449,213,110,35,20,10,7,2,1,0,0,0,0,0,0,
[ 1689.643493] part4,458,2643,3299,2480,1683,1046,560,305,178,86,35,15,3,2,2,1,0,0,0,0,
[ 1689.651582] part5,132,970,1611,1164,714,385,210,105,53,26,9,8,4,0,0,0,0,0,0,0,
[ 1690.653220] part1,2184,6587,4782,2717,1411,649,289,128,49,23,7,3,2,0,1,1,0,0,0,0,
[ 1690.661069] part2,5083,13029,7573,4151,2007,891,368,156,62,26,8,1,1,1,0,0,0,0,0,0,
[ 1690.668980] part3,4999,10082,5505,2709,1285,585,235,92,37,17,7,2,1,0,0,0,0,0,0,0,
[ 1690.676802] part4,3035,9443,5701,2877,1386,548,224,58,24,9,3,0,0,1,0,0,0,0,0,0,
[ 1690.684465] part5,665,3527,3439,2088,1155,549,282,148,74,26,16,10,6,2,0,0,0,0,0,0,
[ 1691.686563] part1,2099,6864,5007,2845,1523,753,400,151,80,25,10,1,3,3,1,1,0,0,0,0,
[ 1691.694507] part2,4759,11989,7545,4126,2139,943,428,161,82,26,13,2,3,0,0,0,0,0,0,0,
[ 1691.702504] part3,4590,9819,5238,2788,1343,596,261,98,41,26,8,4,1,0,0,1,0,0,0,0,
[ 1691.710241] part4,2869,9450,5996,2986,1393,604,256,70,27,12,1,0,0,0,0,0,0,0,0,0,
[ 1691.717986] part5,617,3376,3607,2152,1243,618,317,176,69,40,15,5,2,4,0,1,0,0,0,0,
[ 1692.199603] (2)-2539	[[HDMI][PWR][WARN]] PWR_STS : FG_HDMI=1, P0/P1/P2/P3(active,fsm,vs_cnt,pol,int) =  P0(0,PS_OFF,0,0,0)/P1(0,PS_OFF,0,0,0)/P2(0,PS_OFF,0,0,0)/P3(1,PS_OFF,36094,1,0)
[ 1692.719948] part1,2017,6993,4855,2699,1518,712,323,137,64,27,11,3,2,0,0,0,0,0,0,0,
[ 1692.727880] part2,4803,12435,7608,4053,2035,934,404,161,56,21,8,1,3,1,0,0,0,0,0,0,
[ 1692.735782] part3,4313,9248,5184,2708,1282,563,240,111,40,19,8,1,3,0,0,0,0,0,0,0,
[ 1692.743617] part4,2726,9111,5719,2779,1321,568,222,70,20,13,1,0,0,0,0,0,0,0,0,0,
